,MSPP0,MSPP1,MSPP2,MSPP3,MSPP4,MSPP5,MSPP6
it310,28.57227605,34.67453718,30.26908321,44.97359319,33.18581088,41.97075797,37.20716705
it311,30.34686357,36.44304661,33.05722027,44.60983359,34.30445381,41.19532208,37.13432552
it312,35.31524201,38.6783369,36.58989528,49.44013282,38.19428727,45.41637532,40.32986522
it313,36.90890791,43.61386529,39.86489088,51.25046229,42.85074948,48.8856706,45.33921141
it314,38.03469211,45.9408405,41.01795964,52.01948434,42.91340067,49.40346669,41.69235988
it315,37.47569812,44.54691157,38.89358385,52.84740407,40.87656615,47.98528608,44.13488752
it316,30.70008013,35.60288568,33.45062045,50.11680813,36.39463476,43.85397353,39.2751338
it317,37.1675432,42.41440533,38.47583234,56.07652538,43.09557557,51.33350665,46.60932707
it318,30.42627481,32.48576475,32.37262171,52.16413391,33.45972874,41.82935782,42.39464769
it319,33.57884826,37.4716809,35.68621681,47.27286021,37.70500172,43.99158504,39.89440939
it320,38.46626316,43.05787812,41.20503601,52.83574862,41.22422137,48.26815665,44.38210709
it321,33.1774211,39.12667109,34.30852378,50.4417905,37.96989864,45.21455862,42.59490594
it322,36.17241632,44.38210204,40.32875494,55.59573758,44.2835384,49.02699136,45.04928515
it323,34.00235235,39.33764466,34.52336885,50.61445166,39.26159762,45.63120585,44.08072461
it324,40.49391217,46.76349982,43.85052197,57.01541204,45.34075554,54.00580771,50.076358
it325,24.94212898,30.76934401,26.60250057,45.44665995,33.34684898,40.45708487,36.05169216
it326,28.56617503,31.06106162,29.78717663,53.07777311,34.80565099,45.70465986,39.21040535
it327,36.5663059,44.74314231,40.78870963,56.12053801,43.83706241,48.95597403,45.79073119
it328,42.62025473,47.76403695,45.87311987,61.70001229,47.90111419,56.63050121,52.51084823
it329,33.43613808,40.36997601,35.3827776,50.68021245,36.15992493,45.67361401,41.76631831
it330,45.98212791,52.06168353,47.61240513,56.73353623,49.09613101,55.13924968,51.92955046
it331,31.64043443,33.97782428,32.58243636,52.26878497,34.97364806,45.47759027,42.60342055
it332,31.3818615,33.05937469,31.78363523,52.64195294,32.40824354,44.27768729,40.62961119
it333,27.79842926,32.97961052,30.54402516,49.64498885,32.98958161,40.51471602,38.48117621
it334,33.2628482,40.63641528,34.05473601,49.68420153,37.34245085,45.47344424,41.70237981
it335,34.03396142,39.36276758,36.56863608,48.93454617,40.11423549,44.87341102,41.80443683
it336,31.93184782,37.56404337,33.61953046,50.80051826,38.52698556,47.52346298,39.73983894
it337,35.61848929,38.3230474,36.65234781,50.25697252,37.49419143,42.96959036,41.56941435
it338,33.84654382,38.23830049,35.22284583,49.82079385,36.70441473,46.502466,40.14512973
it339,35.94669726,39.19915536,36.15975297,53.51070154,41.03284129,50.32030493,45.55923552
it340,40.12300383,47.36235119,41.71586434,59.73048036,43.91734578,56.25040536,52.08493609
it341,32.91291406,38.11610728,33.69803704,47.60117006,37.48439482,43.92349632,38.5793741
it342,32.57645051,38.78188026,34.65934372,49.64878153,36.01879546,43.14262088,37.64294976
it343,32.10885774,39.65520305,34.01390602,44.40767429,36.44952952,44.40767429,39.34584952
it344,28.2878842,32.79812489,30.03722883,42.67643032,31.2678378,39.58505867,35.23119822
it345,33.66472298,40.43823554,36.23170398,53.82106854,39.80699543,43.08727609,40.30210457
it346,39.8308618,46.61037493,42.88840783,52.47602714,45.58270478,52.47602714,45.77480491
it347,36.02881152,43.10076209,36.07544066,51.49858371,40.34702628,49.40575251,45.92607476
it348,34.81604067,44.28481666,37.94607518,45.9700781,38.11834278,44.28481666,39.28249308
it349,28.87506762,33.32075807,32.5674544,50.56997892,33.83083575,45.49181547,38.94951818
it350,34.94706094,39.70901356,36.9635225,49.90849045,39.88674366,48.74003643,43.4616306
it351,33.15958147,39.21210584,35.05615847,50.09581946,38.66619024,47.75455953,43.99243881
it352,38.25105521,45.68930832,40.83820191,51.29705056,45.43857188,49.09012963,43.52267415
it353,37.19290153,42.67487931,41.0373591,55.69555035,41.86006939,50.78946455,45.29957542
it354,31.74933031,36.7007383,33.35553252,46.69193749,38.77963225,45.76669594,45.80384966
it355,34.86304116,41.50875069,37.40329802,51.60383348,40.51914623,45.7169531,42.47460854
it356,35.76894553,40.58925022,36.26280433,49.97275729,37.10530959,45.78305899,40.92328564
it357,36.43951517,43.52042799,38.05600484,49.79240007,38.22888274,46.14903227,40.8980096
it358,37.48958292,44.5423251,38.01188621,56.04191615,45.24725276,52.15183981,46.75427185
it359,43.8300444,49.56614208,45.75052324,59.90464357,50.10400026,55.32642134,50.80993956
it360,28.62503895,32.44774764,30.36174291,51.38652148,32.96372299,44.34840017,38.70473012
it361,22.87009565,31.41462509,25.65298665,41.38702338,28.04203758,35.79697742,33.85756524
it362,37.42374456,44.2862048,38.7178834,54.40616884,42.01350975,50.43841406,45.81273558
it363,34.34593914,40.59797349,38.27161299,52.49885862,39.88945779,50.1485462,42.67676271
it364,29.2388113,39.29890716,30.59532119,45.99059893,33.66473853,43.73323815,38.87737121
it365,22.26047235,27.93185979,22.62997897,42.79625249,26.32879139,38.71305094,33.38616489
it366,24.41243973,28.36585503,25.84708148,46.48532008,30.87175659,36.93477631,36.56885847
it367,37.4095121,43.44802437,38.38570083,49.68587219,39.36807142,43.86854337,43.37039447
it368,31.98490115,38.39116677,33.68284347,50.14771338,36.31553788,45.0597462,38.86600332
it369,34.1447438,39.11388979,36.66596966,48.33673547,37.77250938,47.02458053,37.94580839
it370,33.78063794,36.7626271,35.84663866,48.87825695,37.73250757,44.02499158,37.56487144
it371,32.57337677,37.30762275,33.49447834,51.34619006,37.83084076,46.47718346,43.30205138
it372,24.74396127,31.63481703,27.55891274,41.11153494,32.07365428,34.01504109,31.90421328
it373,32.19701918,37.23936354,34.49817987,47.76957755,34.49817987,43.78903676,39.16479523
it374,35.00429606,39.98265306,36.10226585,53.00040345,38.74929028,45.597763,42.27947195
it375,35.10132916,42.49506992,36.80316848,54.92666739,41.54994848,47.63101389,46.84026174
it376,33.242655,36.43514447,33.93523594,52.02164644,36.09711927,44.85543872,38.8323511
it377,26.42203553,29.97602819,28.69207456,44.27703401,29.57273914,38.63645741,34.53883313
it378,35.18779886,39.69092603,37.61537619,46.07002651,40.42253607,42.89214054,38.73198047
it379,33.21331374,34.28780901,34.13576866,51.0373814,37.98467521,46.51890493,40.12986046
it380,37.88279034,43.99270244,40.56396496,55.30229298,42.11007873,48.55756367,44.8613507
it381,28.39060763,34.26351869,31.22320915,46.96833325,33.78771501,43.15864095,36.5870919
it382,21.16381533,26.01524666,21.5055474,48.74360583,25.24834935,36.89994146,36.16225473
it383,35.38866872,43.1152387,38.16173318,49.18262214,40.39285981,44.48264935,41.6365748
it384,23.76305799,29.66081051,26.22298716,45.80181402,25.60700718,39.22570046,35.51083358
it385,34.79139333,39.91142814,36.33585074,51.53832625,43.84995353,51.53832625,45.19037112
it386,28.6900258,36.21453749,29.83590072,49.3859179,35.49689034,45.00026675,37.24643725
it387,25.7391917,35.03717706,29.07256669,38.71776672,29.77308389,35.65195371,29.60429682
it388,30.37859104,36.09953761,31.69170527,47.77588522,33.90715777,37.94699366,35.34517288
it389,33.79792301,39.59318866,37.97294113,50.49811549,39.56265085,47.47080829,41.80253885
it390,35.57659545,40.1505196,38.54349056,52.64418414,39.18040134,45.19495505,41.53170504
it391,35.44338528,42.03260171,36.6881219,50.14189304,38.11396462,48.05463554,42.97505384
it392,40.29976353,47.00971895,41.97485711,58.20599306,46.42599028,52.61762842,48.39761939
it393,27.08121671,31.71305306,28.1983116,48.46148853,33.22261015,41.71861668,38.5657744
it394,28.782127,34.94789351,31.1432632,48.33883178,35.09718918,40.91488147,38.4249124
it395,33.0836757,39.92403616,34.44865558,51.21905168,38.47646528,46.55186929,43.00890783
it396,30.98804309,36.70017061,32.65111448,49.76558889,34.39484535,44.85855849,39.76062134
it397,41.3967002,44.43967482,42.87108908,59.61538136,46.6384919,51.18291022,48.78936237
it398,42.1430479,46.89742178,43.16315417,58.90247571,44.96212744,51.66027318,50.07385849
it399,35.06785138,41.50288799,39.46567005,54.23349825,39.77664198,47.02948686,41.94069638
it400,41.63956391,48.30101464,43.01426018,56.09064674,44.47327422,52.07650475,47.46340103
it401,23.8018666,29.80882507,26.21790021,41.93710794,27.6087897,36.99336609,31.41615591
it402,50.13180625,57.61980061,52.24258769,66.47592563,55.60828198,61.30257455,58.66676309
it403,36.08176571,42.75925772,37.33423123,52.36861336,40.16109881,47.16914871,44.83217257
it404,34.57439904,38.09682234,36.25371477,51.57879567,37.83397314,48.22896564,45.44858392
it405,29.90123485,33.64821868,31.96664639,45.08866182,32.38020004,39.59812094,36.74136037
it406,33.06015811,38.98738501,36.08625032,48.92676505,37.62212388,40.31069799,39.68042103
it407,37.03840358,42.43100112,37.23253709,53.14950423,40.535152,46.533887,43.67014452
it408,45.45661529,51.31316165,46.20774321,60.87094696,49.92261484,56.96646434,53.90219583
it409,31.99814296,39.32219448,32.74542066,49.27771853,37.21359496,46.15627663,39.75194034
it410,42.78620377,46.71961887,43.52709105,56.67266369,44.11769037,51.474176,46.68002612
it411,37.70545535,44.7630153,40.66300984,53.1594543,42.16640198,50.9574119,44.38986962
it412,27.09766359,33.85293963,30.19217826,51.13204599,33.6604751,39.61095683,42.23591169
it413,34.26341232,40.30746335,34.94908434,51.59311322,40.54967503,45.89574554,41.93745305
it414,28.92452395,32.50873392,31.46762364,50.12802404,34.5330825,38.81204268,39.97677962
it415,31.6916391,36.19056454,32.63874631,49.70481102,36.06820425,43.44942478,40.91252411
it416,31.66883808,35.04981749,33.87957024,50.1896912,36.50385824,47.03445994,43.05672607
it417,31.1056204,36.96852165,31.30771762,51.12684764,37.75742837,46.72110505,44.46067624
it418,38.71220822,43.7855397,42.17690897,51.69953961,43.01832263,48.83264,42.73382501
it419,36.352504,40.97079485,38.05189871,52.97645964,37.53748729,47.28621667,42.03354293
it420,33.08583544,40.15680593,35.58775785,50.50949104,38.25720872,43.29220816,40.11837406
it421,33.04103288,38.84395428,33.79815619,46.86170656,35.51444721,45.21015012,41.27348469
it422,39.08498048,43.32920715,39.77705815,54.20295418,40.90219705,48.88127266,46.69111002
it423,30.1058619,33.46678763,32.24799718,48.96963171,35.18489733,43.02109863,38.11331808
it424,20.85426778,25.05253034,22.51774427,40.79793287,25.48984586,33.86703027,27.7295217
it425,37.76439004,43.4207894,39.7082499,51.90094791,41.89927814,47.4573742,44.13712127
it426,31.15126613,37.53860055,34.24611095,51.62833118,38.14581969,43.57782251,43.25540256
it427,38.57341264,43.19255996,41.28107475,54.44432847,41.92987413,51.96304657,45.04634026
it428,30.8068031,33.89726801,33.80203164,47.3406006,33.80203164,41.81660505,40.19857311
it429,28.40615897,36.88683141,32.48263404,49.03215368,32.6559223,40.2347316,34.37083293
it430,37.29926888,42.27686555,39.52992733,50.66702293,40.58600315,47.97040897,46.10562646
it431,24.39237344,30.81321479,24.47508175,40.81789595,29.03353507,36.16257514,32.96787837
it432,32.80439583,42.71033214,33.61793532,48.53588612,36.59613243,44.95922725,40.50855707
it433,28.7816064,33.59322159,30.70441672,48.25178775,32.22157687,44.00956312,37.95066507
it434,36.37905903,41.06326627,37.80951287,58.83704166,42.48995248,51.07660721,48.04654411
it435,34.89661065,39.50592769,36.27249131,51.92639345,40.16248229,47.27757521,43.21619453
it436,35.17855542,40.27027782,36.82087933,55.18567887,38.06346675,47.47338382,47.71236608
it437,32.5440822,38.23202143,33.01972928,58.40727203,37.80621949,47.93441794,45.7919309
it438,25.97167994,30.36810657,28.86618454,44.93839212,29.03899521,38.50788264,32.32372105
it439,35.82216439,40.52368799,37.10718256,52.83383724,38.49678194,49.16585306,45.25279844
it440,31.22254408,39.29974468,34.2614392,47.82655045,39.0024387,44.74914831,42.53728319
it441,35.62693144,39.42458188,37.0548913,53.5612459,40.52415566,48.5260262,43.47929019
it442,32.63578921,39.277274,33.88531653,49.1067863,37.94919886,44.14205879,43.91604606
it443,41.03014388,46.22611114,42.31190449,59.22754707,46.65458597,56.55405665,49.23317044
it444,34.83838744,43.56419375,37.35773302,53.52137673,37.85606984,52.37291797,44.46527969
it445,22.66989006,27.25232652,23.13273334,41.64032485,27.50236416,36.17653374,32.93141265
it446,36.75139762,44.60464124,38.65249922,53.53610785,41.47808466,50.12319557,46.65052284
it447,33.59571525,41.00282035,35.69823066,51.8573671,38.01616926,48.59980313,41.69111267
it448,38.56033841,41.71800779,39.3170241,56.33128781,42.8368026,48.25493825,45.58440808
it449,40.80669246,46.96383564,42.42123259,54.74451403,43.73095516,51.4066384,46.75797218
it450,34.61157668,38.58975491,35.87502195,52.58200128,40.13689244,49.76813375,45.29348543
it451,46.344821,50.99628867,47.94676837,62.20989739,52.85742338,56.35590717,53.56003817
it452,39.60190103,46.87440597,41.03103899,57.58644032,44.07843903,55.6467194,48.02854278
it453,37.02552037,40.247341,39.15101329,51.86512529,40.03547072,45.09194348,40.61784017
it454,38.07200276,43.5618631,42.88433615,56.55094518,44.01891264,50.43737266,46.69787216
it455,28.33197886,37.43993098,29.40700743,48.04463504,31.80732431,42.31003668,37.32234377
it456,26.57134015,35.67081477,29.06633294,45.272314,32.7218394,41.48619217,35.82247793
it457,34.47489999,41.30766174,36.54303397,54.69597113,39.9534382,51.69273642,45.5641893
it458,34.78726393,41.13089952,36.65460497,51.78760771,38.27717688,44.39667062,44.97877075
it459,31.07854204,35.41784963,33.44695588,49.76754742,38.37605319,46.05700505,39.1067324
it460,35.2719581,39.14717978,36.06053509,49.16719403,37.00846246,46.74287285,41.56828568
it461,39.64829342,45.63336764,40.85689884,51.88123742,44.33051389,49.27524523,43.22805219
it462,31.1268561,38.98716539,32.71895146,48.18394246,36.31061504,45.5338959,40.67239921
it463,24.18731848,28.68075377,26.78556293,49.25952152,29.66413188,41.30761965,33.86289005
it464,39.11097252,47.15649478,40.05392359,51.1517502,41.66005423,50.09640237,45.258238
it465,39.46283061,45.0696363,40.37648826,52.68669652,42.83006327,50.53137717,47.44647636
it466,30.43303191,34.19497033,31.72300539,46.41066475,32.69204356,42.99058221,37.3174568
it467,30.0585166,32.33554688,31.85353847,47.49438374,32.05136368,41.26015438,38.84968924
it468,31.09390184,36.14870002,33.56445342,49.44126758,35.43939531,41.59192348,35.8299758
it469,33.32365367,38.25291606,35.82394952,47.28058954,37.09530987,42.25303782,37.90525834
it470,34.0978924,41.76626602,37.83694038,52.67793983,38.70904174,49.0644568,42.43753266
it471,36.50560946,40.59285389,38.84003961,58.30609812,38.84003961,50.22393778,44.35083002
it472,32.26420689,36.85837396,32.95185002,49.58761307,37.91208567,44.65262335,45.10396388
it473,28.64543256,34.13933518,30.09738906,47.4433375,32.18436676,42.09603167,38.78570372
it474,26.97855112,30.78376229,28.69894213,44.01377013,30.38532597,36.42870144,31.50265366
it475,28.63405038,35.82736589,30.87055791,47.44703247,31.99259626,42.97188631,38.59701006
it476,37.87111498,44.61702251,39.56906138,53.97614397,41.53378779,52.77140917,45.9846292
it477,31.86079697,35.3324899,34.39114237,50.8347659,37.32415503,45.75434071,43.70127736
it478,25.3157935,30.32873867,28.12122754,39.62151972,27.34918949,30.00083795,30.45991279
it479,41.03851664,44.15100373,42.25169986,56.73192068,42.77280352,49.7957773,46.03036196
it480,25.8188999,29.98951627,31.08193729,47.37651054,32.01856229,39.92125867,33.65375591
it481,34.78476202,38.83470564,35.0750519,47.88494773,38.16858679,45.63069276,41.83934387
it482,29.62146454,33.54910943,31.22803053,46.62358837,35.60197804,42.34725502,38.64950056
it483,41.75129276,47.87114527,45.17977426,55.37343475,47.03976277,52.91688141,49.06634743
it484,30.67309982,36.63606364,32.43318072,45.99496286,34.74096367,41.48193363,35.89963263
it485,33.71744611,39.96568024,36.50145403,51.04379562,37.6428374,47.37745137,39.17698948
it486,24.05543164,26.04231768,25.80008761,42.61826822,26.57028552,34.25951742,31.73910572
it487,33.9769627,43.8626093,36.06680929,50.96648053,38.62543074,46.96658912,42.17544983
it488,34.88840519,39.30851591,37.74577477,52.84302332,40.17006563,47.28535125,40.61960035
it489,37.04415568,40.03993124,39.65224555,55.37588316,43.10422962,52.87794012,48.02631223
it490,38.43486035,44.93116009,42.08435799,53.36274998,42.79794539,48.60750658,46.20251403
it491,35.62004383,42.82150008,37.83834926,49.22923148,38.47869087,46.66886394,39.7986364
it492,39.60919568,45.88547027,42.42866523,55.81676276,43.32010868,51.69243162,45.74336576
it493,33.4033054,37.09281821,34.71278269,51.5058638,35.43997397,45.87395953,38.88932083
it494,29.2807875,34.18479602,32.09361496,45.23382874,34.23776637,36.1295702,34.6738594
it495,33.17695368,37.81326933,37.12029983,55.53282154,39.25188625,49.5307883,46.94103482
it496,25.09054546,32.99281536,25.43860228,43.32276213,31.60869206,37.57482621,35.12538585
it497,39.85778306,46.18925123,43.27658505,55.61109586,43.67653155,53.42795355,47.02724811
it498,34.20441993,37.94357914,36.46515645,48.06980542,37.09324994,48.06980542,40.66783688
it499,23.6720026,26.4757137,24.4980715,42.62418714,28.52297368,37.59492054,36.27567793
it500,26.89288358,32.37782004,28.26936333,42.3999795,33.47766696,37.9898184,31.81535862
it501,36.57649879,39.83837818,38.72955585,54.64796051,41.57241539,49.62254746,45.71670083
it502,29.87360312,39.32625741,33.50262911,47.90930109,33.85507098,42.39877411,39.36688001
it503,33.16645725,38.74328378,35.68987101,56.58910771,36.93802254,48.29384347,41.27504471
it504,39.77258796,45.61400971,41.57380023,53.75949532,44.81009412,49.91946917,47.04254008
it505,31.92162444,36.21617699,33.58363763,51.45183864,36.95813222,45.79715118,42.2649256
it506,28.11405172,31.50777139,30.94268335,46.32285263,34.16786768,40.31325493,32.35167308
it507,30.40829334,37.41233951,32.22003958,51.6285872,34.45682808,46.36810505,39.90612977
it508,26.74551524,32.49516143,29.42476696,50.01387356,33.99795445,39.07676378,35.77207516
it509,33.04910701,44.34792088,36.54186697,47.49239304,36.30908172,46.40839004,40.53037887
it510,30.09904902,38.48525515,31.30434189,47.72724668,34.53322124,42.4058464,36.16124418
it511,36.61152835,38.86959266,37.02154557,57.53426399,42.55305908,50.31653089,51.45373142
it512,25.47078465,32.96488606,27.21399488,43.73102425,30.33393548,36.55888416,34.08905993
it513,35.19251099,41.02011248,38.16480122,51.72301853,39.60646482,45.7217335,40.0719396
it514,36.16546098,43.03419012,37.65974097,52.44807418,41.27930039,47.34498431,42.47145913
it515,35.52949487,42.5105103,37.03287537,50.88721992,39.04604922,47.60064354,44.37791778
it516,36.0135611,40.09806385,36.81229852,55.5085292,41.71624534,48.77622945,49.66164923
it517,31.09026888,35.74500409,33.16750397,47.85374537,37.31675861,40.28374666,41.05971863
it518,32.19796773,36.46694783,32.7205652,51.81503284,36.94739308,47.24781128,40.2528089
it519,30.31407777,34.88743424,33.6142791,54.55841079,33.96280091,41.65364195,42.93018442
it520,31.3627111,35.22400068,33.38384639,47.66571153,34.64093514,42.57728375,38.36244336
it521,28.65919706,32.89408018,29.98621132,50.18583778,34.6004576,47.43395001,39.20741498
it522,23.93020929,30.72980496,25.92833654,45.23129648,29.19680558,39.68632738,31.26542843
it523,35.95283848,39.52398265,36.74971627,52.1629289,37.43151267,47.48923033,45.40685007
it524,32.96196593,37.97496298,34.41836928,52.02722728,38.50891232,41.38397195,41.11755748
it525,31.51179743,37.06701786,32.80254111,48.1017736,33.75140548,42.59885301,39.83224748
it526,34.32715622,39.76559019,36.18871669,52.41003472,39.2496639,46.67618135,42.42011269
it527,43.43416686,48.32332934,45.76519789,55.75507601,46.46909269,52.154467,45.26259457
it528,33.72753514,37.34278914,34.82335316,54.52990278,38.72069725,46.50965806,41.72527595
it529,33.48903958,38.62236612,34.72728482,51.99684341,36.29925976,44.68638906,43.50800694
it530,33.75920424,36.98874542,35.30619875,53.30854126,37.09908156,44.64716694,41.23313467
it531,27.92848738,34.53148203,31.24021895,47.40544905,32.56509111,38.78480869,35.48448347
it532,32.73137329,36.13326217,33.49366889,51.30877758,36.58429914,44.58524636,40.89017608
it533,34.13196121,37.06802183,35.96911116,54.8035047,39.0051294,49.23364614,42.41502351
it534,39.39311286,46.40239555,41.88266211,52.64896733,42.33104167,50.37943033,46.30505942
it535,31.57330454,35.76624135,32.04638929,51.10141517,34.86395147,47.31901337,44.40196062
it536,37.0226501,42.82682808,38.10608576,57.36151264,41.73095639,51.50415467,47.2608336
it537,35.74078031,40.20603679,37.20179042,52.4891758,40.74963107,44.37709567,43.29360273
it538,37.75740812,40.71565811,39.57897715,56.70376025,39.31468511,47.63738349,44.59944718
it539,33.84966574,39.87863303,35.41526396,49.5339935,39.4951175,45.30981986,42.74756759
it540,32.5605152,40.07153852,33.20254794,54.88345317,40.85108297,43.65794554,46.24086975
it541,43.38463138,49.40798711,45.45474706,56.00213705,46.60371429,56.00213705,51.79645601
it542,38.71037801,44.68266119,40.68051185,51.24004175,40.68051185,48.95901616,44.33483343
it543,31.9485406,35.01513871,33.48647375,51.72500282,34.92817567,45.88558099,42.56233181
it544,33.08993141,39.83835939,36.79709301,52.45365712,38.121823,48.53105983,35.79426635
it545,35.45276133,42.97547111,38.30652505,48.49113934,39.19244368,47.45197838,41.84419236
it546,29.5244256,33.17831553,30.37513586,53.02326206,34.44303728,47.46444813,41.44510856
it547,35.28558832,41.76268187,37.68559612,52.58100429,40.35099687,44.84747703,41.44393649
it548,31.88188376,39.63516456,33.5647856,46.92251156,35.51502011,42.40591051,38.07716489
it549,33.17902335,40.2370503,34.61914659,51.37800722,37.44648104,44.82972121,41.59567187
it550,30.83826933,37.21074872,33.95785885,47.98914244,37.2909558,43.07161196,36.93009336
it551,27.36128167,33.87328104,30.40138887,41.71762741,31.64474813,39.08029752,32.7152266
it552,35.15261832,43.00482932,36.54378458,51.84003357,42.77954535,46.82150292,41.75203423
it553,36.89124783,43.66775771,38.14401404,51.29886706,39.50863273,46.68669846,40.8958669
it554,35.44053989,40.82162941,36.95300582,50.46622028,39.07189313,43.98150815,40.4025057
it555,24.23607313,30.01855957,27.27410659,44.44213013,31.09573247,41.38855192,34.38512218
it556,27.11951591,29.94807939,27.72032538,43.8768401,33.56888605,38.8507127,36.08389159
it557,28.60440436,31.03044465,30.29911749,45.1197485,31.13736448,41.14108201,33.45042109
it558,32.80103307,38.55426086,36.74510398,49.28558417,36.74510398,41.99121774,36.95037432
it559,32.89635952,43.36798407,35.9340589,53.03716075,38.99929465,46.49615833,41.26730431
it560,35.65064943,40.21707821,37.86351943,51.90033242,39.45615887,47.92127799,44.74765411
it561,30.27924728,38.23528382,31.41339918,48.34389031,35.06197921,40.80389422,39.07289573
it562,30.53371872,33.64096105,32.4831152,48.67251743,34.13113291,47.09122414,41.35986134
it563,35.30578165,40.43983667,38.28315137,54.92102464,41.99802319,49.72985251,42.54263424
it564,36.16829212,39.49332307,38.71082309,56.05401847,43.48184906,47.66468723,45.63089536
it565,32.17369686,35.43197042,34.25211659,53.27010918,34.54932806,42.50054619,40.55310165
it566,39.45283803,42.71420542,41.23604238,60.61166108,44.04776736,55.07992101,49.27930217
it567,40.86334133,47.60300222,42.99388118,55.93549817,45.85295267,55.93549817,49.54679521
it568,27.74177521,33.4011038,29.25591031,42.68080278,31.50688466,41.01578778,35.9721117
it569,30.51309879,33.06627873,32.61182158,45.33048115,34.18361409,41.36960907,38.40793319
it570,34.49268302,38.5828474,36.59456621,53.15154177,39.61461498,47.78920663,41.75319658
it571,28.6968623,35.33022098,31.25848832,51.21792302,33.73954622,44.18670871,41.62176663
it572,37.19146773,42.7720412,39.93064036,51.64304381,41.03989242,48.29152437,42.27816375
it573,26.8550254,33.98257383,29.48949682,45.59643476,32.91601301,39.24350719,34.75949974
it574,34.59590361,40.81871409,36.10010855,51.5128749,38.70824459,47.28640991,39.12981396
it575,31.48632605,34.79178742,33.63942919,48.83733902,36.93324427,43.36459863,38.67071477
it576,33.18105451,38.10016405,35.80432284,48.42632216,37.0728679,44.3261789,40.31216639
it577,34.57643648,41.30734127,38.98177581,53.87565709,41.88704866,48.32897062,43.72875833
it578,29.70784379,33.93470357,30.96784481,49.02366176,33.170798,45.09626256,39.53623285
it579,30.28146977,34.40513057,33.16345362,48.95666246,36.4021928,43.56672783,37.58026407
it580,30.37605169,35.0006265,33.89682704,45.17241338,34.28668649,38.97167117,34.35066414
it581,34.58497927,38.42423298,37.07122721,50.6404305,40.84207614,46.04310009,42.78902613
it582,34.90729247,39.37193771,37.06532522,52.47277192,39.22001177,43.29656138,41.05115867
it583,38.85880882,42.98481393,40.6237816,57.90071406,42.31488294,49.82574921,46.17773963
it584,34.62299052,40.5984935,37.17128313,51.34288,38.30883559,44.24922097,41.17409061
it585,35.77745097,39.24501176,38.36575487,47.2943777,39.43176714,47.2943777,42.48413747
it586,40.6255065,45.5639569,41.76599386,53.16304263,43.85388775,50.18899101,47.15361732
it587,28.69559349,35.21921472,29.80417505,48.50953472,35.01127438,44.23836823,40.14339154
it588,21.28268148,26.51770224,23.04724115,46.65842477,26.31973156,38.64104012,37.22101178
it589,38.02258301,45.83106167,40.33817695,52.22731094,41.63544059,47.59995359,43.9710052
it590,35.16715154,42.90839554,40.2301893,51.26344856,41.06679867,47.17991782,43.97031843
it591,38.39665629,43.1859334,41.73428623,55.16348219,42.31235477,50.36682851,43.43732088
it592,34.54236939,37.15174223,36.03862969,53.60554066,37.75326734,46.12937848,44.33619523
it593,28.24072539,33.31343211,29.95456036,48.53815543,32.20549725,43.46085382,36.31279013
it594,39.04938076,44.97524473,42.362511,57.80567764,44.74307539,54.26526145,48.37216515
it595,37.43891209,41.41443091,38.55684017,51.65771934,41.11624972,46.20342698,42.56572332
it596,26.91213247,34.40134289,31.0204736,43.27640645,32.03964225,42.0313376,34.34254718
it597,23.68297885,27.3593019,24.94011001,46.44816966,28.11620292,38.44849289,37.27496644
it598,32.36852682,38.1198885,34.24780031,51.30712084,39.5912158,43.57292617,44.98431377
it599,31.98476402,34.81108528,32.96902572,53.12088571,34.5828571,50.13441093,43.23621919
it600,33.5390389,39.39442852,35.22930937,50.81026578,37.91821109,44.50127446,39.83336705
it601,38.75467028,43.47487338,42.6057317,51.97163225,42.6057317,50.81349837,47.40103948
it602,31.62290639,34.59984361,32.46930602,52.92887456,35.85653953,45.57901065,43.12480144
it603,19.93438603,22.86570378,22.07289662,43.45407459,25.22461248,36.76405985,30.79851021
it604,36.06289709,42.80763435,37.12875113,54.03127388,41.14913632,47.26524663,42.54841314
it605,33.00374826,38.55390557,35.10225108,47.6523578,37.81619809,42.25029229,40.06087368
it606,24.5532957,27.5070038,25.17403474,40.46473401,28.4085966,35.56613794,32.40417464
it607,38.37592211,43.99296913,39.05437568,55.17384146,42.11376032,48.80392382,45.89276528
it608,35.11512353,41.52196967,36.39673496,50.44662486,39.91876069,46.22975864,48.20189813
it609,32.54155719,37.38197707,34.5776955,48.31580775,36.39576423,43.01144151,42.23266876
it610,34.54218372,42.4576185,36.49760532,51.25963263,41.75995443,46.38804995,44.64958322
it611,31.1771921,37.1197623,34.03919191,51.77638715,37.00048887,44.51556612,39.90457138
it612,35.00452166,39.97925515,36.2350728,53.5251749,39.60359746,49.9940402,43.84960522
it613,32.04448463,38.65178867,35.66430731,52.07164213,38.48419758,49.96189615,47.90729359
it614,33.29863756,39.72267304,35.66580907,49.62344392,39.43846734,46.19048563,40.89640503
it615,37.7097175,45.61476056,38.68247004,55.40520921,40.89457844,47.15024543,46.06568297
it616,27.53152556,30.9471114,28.74612051,44.36686925,29.29486033,40.94842295,34.60455556
it617,29.71700638,37.6281938,34.17722853,51.13089331,35.32968574,42.79473172,38.57773277
it618,39.99095464,44.66301411,42.91536101,53.84990254,43.52259141,51.67561021,46.96143558
it619,33.77630576,37.32115953,35.34768742,54.93620001,38.34947515,46.0555403,45.72633673
